"","Zip","Date","Count","lat","lng","population"
"1117","10305",2020-03-06,0,40.61,-74.08,41749
"1118","10305",2020-03-15,0,40.61,-74.08,41749
"1119","10305",2020-03-16,0,40.61,-74.08,41749
"1120","10305",2020-03-17,0,40.61,-74.08,41749
"1121","10305",2020-03-14,0,40.61,-74.08,41749
"1122","10305",2020-03-19,0,40.61,-74.08,41749
"1123","10305",2020-03-18,0,40.61,-74.08,41749
"1124","10306",2020-03-02,0,40.57,-74.13,55909
"1125","10306",2020-03-03,0,40.57,-74.13,55909
"1126","10306",2020-03-01,0,40.57,-74.13,55909
"1127","10306",2020-03-06,0,40.57,-74.13,55909
"1128","10306",2020-03-07,0,40.57,-74.13,55909
"1129","10306",2020-03-04,0,40.57,-74.13,55909
"1130","10306",2020-03-05,0,40.57,-74.13,55909
"1131","10306",2020-02-15,0,40.57,-74.13,55909
"1132","10306",2020-02-16,0,40.57,-74.13,55909
"1133","10306",2020-02-17,0,40.57,-74.13,55909
"1134","10306",2020-02-18,0,40.57,-74.13,55909
"1135","10306",2020-02-19,0,40.57,-74.13,55909
"1136","10306",2020-02-20,0,40.57,-74.13,55909
"1137","10306",2020-02-21,0,40.57,-74.13,55909
"1138","10306",2020-02-22,0,40.57,-74.13,55909
"1139","10306",2020-02-23,0,40.57,-74.13,55909
"1140","10306",2020-02-24,0,40.57,-74.13,55909
"1141","10306",2020-02-25,0,40.57,-74.13,55909
"1142","10306",2020-02-26,0,40.57,-74.13,55909
"1143","10306",2020-02-27,1,40.57,-74.13,55909
"1144","10306",2020-02-28,0,40.57,-74.13,55909
"1145","10306",2020-02-29,0,40.57,-74.13,55909
"1146","10306",2020-03-15,1,40.57,-74.13,55909
"1147","10306",2020-03-16,0,40.57,-74.13,55909
"1148","10306",2020-03-17,0,40.57,-74.13,55909
"1149","10306",2020-03-18,0,40.57,-74.13,55909
"1150","10306",2020-03-19,0,40.57,-74.13,55909
"1151","10306",2020-03-11,0,40.57,-74.13,55909
"1152","10306",2020-03-08,0,40.57,-74.13,55909
"1153","10306",2020-03-09,1,40.57,-74.13,55909
"1154","10306",2020-03-10,0,40.57,-74.13,55909
"1155","10306",2020-03-12,0,40.57,-74.13,55909
"1156","10306",2020-03-13,0,40.57,-74.13,55909
"1157","10306",2020-03-14,0,40.57,-74.13,55909
"1158","10309",2020-03-13,0,40.54,-74.22,32519
"1159","10309",2020-03-08,0,40.54,-74.22,32519
"1160","10309",2020-03-09,0,40.54,-74.22,32519
"1161","10309",2020-03-10,0,40.54,-74.22,32519
"1162","10309",2020-03-11,0,40.54,-74.22,32519
"1163","10309",2020-03-12,0,40.54,-74.22,32519
"1164","10309",2020-02-15,0,40.54,-74.22,32519
"1165","10309",2020-02-16,0,40.54,-74.22,32519
"1166","10309",2020-02-17,0,40.54,-74.22,32519
"1167","10309",2020-02-18,0,40.54,-74.22,32519
"1168","10309",2020-02-19,0,40.54,-74.22,32519
"1169","10309",2020-02-20,0,40.54,-74.22,32519
"1170","10309",2020-02-21,0,40.54,-74.22,32519
"1171","10309",2020-02-22,0,40.54,-74.22,32519
"1172","10309",2020-02-23,0,40.54,-74.22,32519
"1173","10309",2020-02-24,0,40.54,-74.22,32519
"1174","10309",2020-02-25,0,40.54,-74.22,32519
"1175","10309",2020-02-26,0,40.54,-74.22,32519
"1176","10309",2020-02-27,0,40.54,-74.22,32519
"1177","10309",2020-02-28,0,40.54,-74.22,32519
"1178","10309",2020-02-29,0,40.54,-74.22,32519
"1179","10309",2020-03-01,1,40.54,-74.22,32519
"1180","10309",2020-03-02,0,40.54,-74.22,32519
"1181","10309",2020-03-03,0,40.54,-74.22,32519
"1182","10309",2020-03-04,0,40.54,-74.22,32519
"1183","10309",2020-03-05,1,40.54,-74.22,32519
"1184","10309",2020-03-06,0,40.54,-74.22,32519
"1185","10309",2020-03-07,0,40.54,-74.22,32519
"1186","10309",2020-03-16,0,40.54,-74.22,32519
"1187","10309",2020-03-17,0,40.54,-74.22,32519
"1188","10309",2020-03-14,0,40.54,-74.22,32519
"1189","10309",2020-03-15,0,40.54,-74.22,32519
"1190","10309",2020-03-18,0,40.54,-74.22,32519
"1191","10309",2020-03-19,0,40.54,-74.22,32519
"1192","10312",2020-03-14,0,40.55,-74.18,59304
"1193","10312",2020-03-15,0,40.55,-74.18,59304
"1194","10312",2020-03-18,0,40.55,-74.18,59304
"1195","10312",2020-03-19,0,40.55,-74.18,59304
"1196","10312",2020-03-16,0,40.55,-74.18,59304
"1197","10312",2020-03-17,0,40.55,-74.18,59304
"1198","10312",2020-02-15,1,40.55,-74.18,59304
"1199","10312",2020-02-16,0,40.55,-74.18,59304
"1200","10312",2020-02-17,0,40.55,-74.18,59304
"1201","10312",2020-02-18,1,40.55,-74.18,59304
"1202","10312",2020-02-19,0,40.55,-74.18,59304
"1203","10312",2020-02-20,0,40.55,-74.18,59304
"1204","10312",2020-02-21,0,40.55,-74.18,59304
"1205","10312",2020-02-22,0,40.55,-74.18,59304
"1206","10312",2020-02-23,0,40.55,-74.18,59304
"1207","10312",2020-02-24,0,40.55,-74.18,59304
"1208","10312",2020-02-25,0,40.55,-74.18,59304
"1209","10312",2020-02-26,0,40.55,-74.18,59304
"1210","10312",2020-02-27,0,40.55,-74.18,59304
"1211","10312",2020-02-28,0,40.55,-74.18,59304
"1212","10312",2020-02-29,0,40.55,-74.18,59304
"1213","10312",2020-03-01,0,40.55,-74.18,59304
"1214","10312",2020-03-02,0,40.55,-74.18,59304
"1215","10312",2020-03-03,0,40.55,-74.18,59304
"1216","10312",2020-03-04,0,40.55,-74.18,59304
"1217","10312",2020-03-05,1,40.55,-74.18,59304
"1218","10312",2020-03-06,0,40.55,-74.18,59304
"1219","10312",2020-03-07,0,40.55,-74.18,59304
"1220","10312",2020-03-08,0,40.55,-74.18,59304
"1221","10312",2020-03-09,0,40.55,-74.18,59304
"1222","10312",2020-03-10,0,40.55,-74.18,59304
"1223","10312",2020-03-11,0,40.55,-74.18,59304
"1224","10312",2020-03-12,0,40.55,-74.18,59304
"1225","10312",2020-03-13,0,40.55,-74.18,59304
"1226","10314",2020-03-19,0,40.6,-74.15,85510
"1227","10314",2020-02-22,0,40.6,-74.15,85510
"1228","10314",2020-02-23,1,40.6,-74.15,85510
"1229","10314",2020-02-24,0,40.6,-74.15,85510
"1230","10314",2020-02-25,0,40.6,-74.15,85510
"1231","10314",2020-02-26,0,40.6,-74.15,85510
"1232","10314",2020-02-27,0,40.6,-74.15,85510
"1233","10314",2020-02-15,0,40.6,-74.15,85510
"1234","10314",2020-02-16,0,40.6,-74.15,85510
"1235","10314",2020-02-17,0,40.6,-74.15,85510
"1236","10314",2020-02-18,0,40.6,-74.15,85510
"1237","10314",2020-02-19,0,40.6,-74.15,85510
"1238","10314",2020-02-20,1,40.6,-74.15,85510
"1239","10314",2020-02-21,0,40.6,-74.15,85510
"1240","10314",2020-03-06,0,40.6,-74.15,85510
"1241","10314",2020-03-07,0,40.6,-74.15,85510
"1242","10314",2020-03-08,0,40.6,-74.15,85510
"1243","10314",2020-03-09,0,40.6,-74.15,85510
"1244","10314",2020-03-10,1,40.6,-74.15,85510
"1245","10314",2020-03-11,0,40.6,-74.15,85510
"1246","10314",2020-02-28,0,40.6,-74.15,85510
"1247","10314",2020-02-29,0,40.6,-74.15,85510
"1248","10314",2020-03-01,0,40.6,-74.15,85510
"1249","10314",2020-03-02,1,40.6,-74.15,85510
"1250","10314",2020-03-03,0,40.6,-74.15,85510
"1251","10314",2020-03-04,0,40.6,-74.15,85510
"1252","10314",2020-03-05,1,40.6,-74.15,85510
"1253","10314",2020-03-14,0,40.6,-74.15,85510
"1254","10314",2020-03-15,0,40.6,-74.15,85510
"1255","10314",2020-03-12,0,40.6,-74.15,85510
"1256","10314",2020-03-13,0,40.6,-74.15,85510
"1257","10314",2020-03-18,0,40.6,-74.15,85510
"1258","10314",2020-03-16,0,40.6,-74.15,85510
"1259","10314",2020-03-17,0,40.6,-74.15,85510
"1260","10451",2020-02-17,0,40.82,-73.92,45713
"1261","10451",2020-02-16,1,40.82,-73.92,45713
"1262","10451",2020-02-21,0,40.82,-73.92,45713
"1263","10451",2020-02-18,0,40.82,-73.92,45713
"1264","10451",2020-02-19,0,40.82,-73.92,45713
"1265","10451",2020-02-20,1,40.82,-73.92,45713
"1266","10451",2020-02-15,0,40.82,-73.92,45713
"1267","10451",2020-02-29,0,40.82,-73.92,45713
"1268","10451",2020-03-01,1,40.82,-73.92,45713
"1269","10451",2020-03-02,0,40.82,-73.92,45713
"1270","10451",2020-03-03,1,40.82,-73.92,45713
"1271","10451",2020-03-04,0,40.82,-73.92,45713
"1272","10451",2020-03-05,1,40.82,-73.92,45713
"1273","10451",2020-02-22,1,40.82,-73.92,45713
"1274","10451",2020-02-23,0,40.82,-73.92,45713
"1275","10451",2020-02-24,0,40.82,-73.92,45713
"1276","10451",2020-02-25,0,40.82,-73.92,45713
"1277","10451",2020-02-26,0,40.82,-73.92,45713
"1278","10451",2020-02-27,0,40.82,-73.92,45713
"1279","10451",2020-02-28,0,40.82,-73.92,45713
"1280","10451",2020-03-13,2,40.82,-73.92,45713
"1281","10451",2020-03-14,1,40.82,-73.92,45713
"1282","10451",2020-03-15,0,40.82,-73.92,45713
"1283","10451",2020-03-16,1,40.82,-73.92,45713
"1284","10451",2020-03-17,0,40.82,-73.92,45713
"1285","10451",2020-03-18,0,40.82,-73.92,45713
"1286","10451",2020-03-06,0,40.82,-73.92,45713
"1287","10451",2020-03-07,0,40.82,-73.92,45713
"1288","10451",2020-03-08,0,40.82,-73.92,45713
"1289","10451",2020-03-09,0,40.82,-73.92,45713
"1290","10451",2020-03-10,0,40.82,-73.92,45713
"1291","10451",2020-03-11,0,40.82,-73.92,45713
"1292","10451",2020-03-12,0,40.82,-73.92,45713
"1293","10451",2020-03-19,0,40.82,-73.92,45713
"1294","10452",2020-02-22,0,40.84,-73.92,75371
"1295","10452",2020-02-23,0,40.84,-73.92,75371
"1296","10452",2020-02-25,0,40.84,-73.92,75371
"1297","10452",2020-02-26,0,40.84,-73.92,75371
"1298","10452",2020-02-27,1,40.84,-73.92,75371
"1299","10452",2020-02-24,0,40.84,-73.92,75371
"1300","10452",2020-02-15,0,40.84,-73.92,75371
"1301","10452",2020-02-16,1,40.84,-73.92,75371
"1302","10452",2020-02-17,0,40.84,-73.92,75371
"1303","10452",2020-02-18,0,40.84,-73.92,75371
"1304","10452",2020-02-19,0,40.84,-73.92,75371
"1305","10452",2020-02-20,0,40.84,-73.92,75371
"1306","10452",2020-02-21,1,40.84,-73.92,75371
"1307","10452",2020-03-06,0,40.84,-73.92,75371
"1308","10452",2020-03-07,0,40.84,-73.92,75371
"1309","10452",2020-03-08,1,40.84,-73.92,75371
"1310","10452",2020-03-09,0,40.84,-73.92,75371
"1311","10452",2020-03-10,0,40.84,-73.92,75371
"1312","10452",2020-03-11,1,40.84,-73.92,75371
"1313","10452",2020-02-28,0,40.84,-73.92,75371
"1314","10452",2020-02-29,0,40.84,-73.92,75371
"1315","10452",2020-03-01,0,40.84,-73.92,75371
"1316","10452",2020-03-02,0,40.84,-73.92,75371
"1317","10452",2020-03-03,0,40.84,-73.92,75371
"1318","10452",2020-03-04,0,40.84,-73.92,75371
"1319","10452",2020-03-05,0,40.84,-73.92,75371
"1320","10452",2020-03-19,1,40.84,-73.92,75371
"1321","10452",2020-03-15,0,40.84,-73.92,75371
"1322","10452",2020-03-12,0,40.84,-73.92,75371
"1323","10452",2020-03-13,0,40.84,-73.92,75371
"1324","10452",2020-03-14,0,40.84,-73.92,75371
"1325","10452",2020-03-16,0,40.84,-73.92,75371
"1326","10452",2020-03-17,0,40.84,-73.92,75371
"1327","10452",2020-03-18,0,40.84,-73.92,75371
"1328","10453",2020-02-29,0,40.85,-73.91,78309
"1329","10453",2020-03-04,0,40.85,-73.91,78309
"1330","10453",2020-03-01,0,40.85,-73.91,78309
"1331","10453",2020-03-02,0,40.85,-73.91,78309
"1332","10453",2020-03-03,1,40.85,-73.91,78309
"1333","10453",2020-02-28,0,40.85,-73.91,78309
"1334","10453",2020-02-15,1,40.85,-73.91,78309
"1335","10453",2020-02-16,0,40.85,-73.91,78309
"1336","10453",2020-02-17,0,40.85,-73.91,78309
"1337","10453",2020-02-18,0,40.85,-73.91,78309
"1338","10453",2020-02-19,0,40.85,-73.91,78309
"1339","10453",2020-02-20,0,40.85,-73.91,78309
"1340","10453",2020-02-21,0,40.85,-73.91,78309
"1341","10453",2020-02-22,0,40.85,-73.91,78309
"1342","10453",2020-02-23,0,40.85,-73.91,78309
"1343","10453",2020-02-24,0,40.85,-73.91,78309
"1344","10453",2020-02-25,0,40.85,-73.91,78309
"1345","10453",2020-02-26,0,40.85,-73.91,78309
"1346","10453",2020-02-27,0,40.85,-73.91,78309
"1347","10453",2020-03-09,0,40.85,-73.91,78309
"1348","10453",2020-03-10,0,40.85,-73.91,78309
"1349","10453",2020-03-11,0,40.85,-73.91,78309
"1350","10453",2020-03-12,0,40.85,-73.91,78309
"1351","10453",2020-03-13,1,40.85,-73.91,78309
"1352","10453",2020-03-14,0,40.85,-73.91,78309
"1353","10453",2020-03-15,0,40.85,-73.91,78309
"1354","10453",2020-03-16,1,40.85,-73.91,78309
"1355","10453",2020-03-17,0,40.85,-73.91,78309
"1356","10453",2020-03-05,0,40.85,-73.91,78309
"1357","10453",2020-03-06,0,40.85,-73.91,78309
"1358","10453",2020-03-07,0,40.85,-73.91,78309
"1359","10453",2020-03-08,0,40.85,-73.91,78309
"1360","10453",2020-03-18,1,40.85,-73.91,78309
"1361","10453",2020-03-19,0,40.85,-73.91,78309
"1362","10454",2020-03-05,0,40.81,-73.92,37337
"1363","10454",2020-03-08,0,40.81,-73.92,37337
"1364","10454",2020-03-09,0,40.81,-73.92,37337
"1365","10454",2020-03-06,0,40.81,-73.92,37337
"1366","10454",2020-03-07,0,40.81,-73.92,37337
"1367","10454",2020-03-12,0,40.81,-73.92,37337
"1368","10454",2020-03-13,0,40.81,-73.92,37337
"1369","10454",2020-03-10,0,40.81,-73.92,37337
"1370","10454",2020-03-11,0,40.81,-73.92,37337
"1371","10454",2020-02-15,0,40.81,-73.92,37337
"1372","10454",2020-02-16,1,40.81,-73.92,37337
"1373","10454",2020-02-17,0,40.81,-73.92,37337
"1374","10454",2020-02-18,0,40.81,-73.92,37337
"1375","10454",2020-02-19,0,40.81,-73.92,37337
"1376","10454",2020-02-20,0,40.81,-73.92,37337
"1377","10454",2020-02-21,0,40.81,-73.92,37337
"1378","10454",2020-02-22,0,40.81,-73.92,37337
"1379","10454",2020-02-23,0,40.81,-73.92,37337
"1380","10454",2020-02-24,0,40.81,-73.92,37337
"1381","10454",2020-02-25,0,40.81,-73.92,37337
"1382","10454",2020-02-26,0,40.81,-73.92,37337
"1383","10454",2020-02-27,0,40.81,-73.92,37337
"1384","10454",2020-02-28,0,40.81,-73.92,37337
"1385","10454",2020-02-29,0,40.81,-73.92,37337
"1386","10454",2020-03-01,0,40.81,-73.92,37337
"1387","10454",2020-03-02,0,40.81,-73.92,37337
"1388","10454",2020-03-03,0,40.81,-73.92,37337
"1389","10454",2020-03-04,0,40.81,-73.92,37337
"1390","10454",2020-03-16,0,40.81,-73.92,37337
"1391","10454",2020-03-17,0,40.81,-73.92,37337
"1392","10454",2020-03-14,0,40.81,-73.92,37337
"1393","10454",2020-03-15,0,40.81,-73.92,37337
"1394","10454",2020-03-18,0,40.81,-73.92,37337
"1395","10454",2020-03-19,1,40.81,-73.92,37337
"1396","10455",2020-03-14,1,40.81,-73.91,39665
"1397","10455",2020-03-15,0,40.81,-73.91,39665
"1398","10455",2020-03-18,0,40.81,-73.91,39665
"1399","10455",2020-03-19,0,40.81,-73.91,39665
"1400","10455",2020-03-16,0,40.81,-73.91,39665
"1401","10455",2020-03-17,0,40.81,-73.91,39665
"1402","10455",2020-02-15,0,40.81,-73.91,39665
"1403","10455",2020-02-16,0,40.81,-73.91,39665
"1404","10455",2020-02-17,1,40.81,-73.91,39665
"1405","10455",2020-02-18,0,40.81,-73.91,39665
"1406","10455",2020-02-19,1,40.81,-73.91,39665
"1407","10455",2020-02-20,1,40.81,-73.91,39665
"1408","10455",2020-02-21,0,40.81,-73.91,39665
"1409","10455",2020-02-22,0,40.81,-73.91,39665
"1410","10455",2020-02-23,0,40.81,-73.91,39665
"1411","10455",2020-02-24,0,40.81,-73.91,39665
"1412","10455",2020-02-25,0,40.81,-73.91,39665
"1413","10455",2020-02-26,0,40.81,-73.91,39665
"1414","10455",2020-02-27,0,40.81,-73.91,39665
"1415","10455",2020-02-28,0,40.81,-73.91,39665
"1416","10455",2020-02-29,0,40.81,-73.91,39665
"1417","10455",2020-03-01,0,40.81,-73.91,39665
"1418","10455",2020-03-02,1,40.81,-73.91,39665
"1419","10455",2020-03-03,0,40.81,-73.91,39665
"1420","10455",2020-03-04,0,40.81,-73.91,39665
"1421","10455",2020-03-05,0,40.81,-73.91,39665
"1422","10455",2020-03-06,0,40.81,-73.91,39665
"1423","10455",2020-03-07,0,40.81,-73.91,39665
"1424","10455",2020-03-08,0,40.81,-73.91,39665
"1425","10455",2020-03-09,1,40.81,-73.91,39665
"1426","10455",2020-03-10,0,40.81,-73.91,39665
"1427","10455",2020-03-11,2,40.81,-73.91,39665
"1428","10455",2020-03-12,0,40.81,-73.91,39665
"1429","10455",2020-03-13,0,40.81,-73.91,39665
"1430","10456",2020-02-22,0,40.83,-73.91,86547
"1431","10456",2020-02-23,0,40.83,-73.91,86547
"1432","10456",2020-02-24,0,40.83,-73.91,86547
"1433","10456",2020-02-25,0,40.83,-73.91,86547
"1434","10456",2020-02-26,0,40.83,-73.91,86547
"1435","10456",2020-02-27,0,40.83,-73.91,86547
"1436","10456",2020-02-15,0,40.83,-73.91,86547
"1437","10456",2020-02-16,0,40.83,-73.91,86547
"1438","10456",2020-02-17,2,40.83,-73.91,86547
"1439","10456",2020-02-18,0,40.83,-73.91,86547
"1440","10456",2020-02-19,1,40.83,-73.91,86547
"1441","10456",2020-02-20,0,40.83,-73.91,86547
"1442","10456",2020-02-21,0,40.83,-73.91,86547
"1443","10456",2020-03-06,1,40.83,-73.91,86547
"1444","10456",2020-03-07,1,40.83,-73.91,86547
"1445","10456",2020-03-08,0,40.83,-73.91,86547
"1446","10456",2020-03-09,0,40.83,-73.91,86547
"1447","10456",2020-03-10,0,40.83,-73.91,86547
"1448","10456",2020-03-11,2,40.83,-73.91,86547
"1449","10456",2020-02-28,1,40.83,-73.91,86547
"1450","10456",2020-02-29,1,40.83,-73.91,86547
"1451","10456",2020-03-01,0,40.83,-73.91,86547
"1452","10456",2020-03-02,2,40.83,-73.91,86547
"1453","10456",2020-03-03,0,40.83,-73.91,86547
"1454","10456",2020-03-04,0,40.83,-73.91,86547
"1455","10456",2020-03-05,0,40.83,-73.91,86547
"1456","10456",2020-03-19,0,40.83,-73.91,86547
"1457","10456",2020-03-15,0,40.83,-73.91,86547
"1458","10456",2020-03-12,1,40.83,-73.91,86547
"1459","10456",2020-03-13,0,40.83,-73.91,86547
"1460","10456",2020-03-14,0,40.83,-73.91,86547
"1461","10456",2020-03-16,1,40.83,-73.91,86547
"1462","10456",2020-03-17,0,40.83,-73.91,86547
"1463","10456",2020-03-18,0,40.83,-73.91,86547
"1464","10457",2020-02-16,0,40.85,-73.9,70496
"1465","10457",2020-02-20,0,40.85,-73.9,70496
"1466","10457",2020-02-17,0,40.85,-73.9,70496
"1467","10457",2020-02-18,1,40.85,-73.9,70496
"1468","10457",2020-02-19,0,40.85,-73.9,70496
"1469","10457",2020-02-15,0,40.85,-73.9,70496
"1470","10457",2020-02-27,0,40.85,-73.9,70496
"1471","10457",2020-02-28,0,40.85,-73.9,70496
"1472","10457",2020-02-29,1,40.85,-73.9,70496
"1473","10457",2020-03-01,0,40.85,-73.9,70496
"1474","10457",2020-03-02,0,40.85,-73.9,70496
"1475","10457",2020-03-03,0,40.85,-73.9,70496
"1476","10457",2020-03-04,0,40.85,-73.9,70496
"1477","10457",2020-02-21,0,40.85,-73.9,70496
"1478","10457",2020-02-22,0,40.85,-73.9,70496
"1479","10457",2020-02-23,0,40.85,-73.9,70496
"1480","10457",2020-02-24,0,40.85,-73.9,70496
"1481","10457",2020-02-25,0,40.85,-73.9,70496
"1482","10457",2020-02-26,0,40.85,-73.9,70496
"1483","10457",2020-03-11,0,40.85,-73.9,70496
"1484","10457",2020-03-12,1,40.85,-73.9,70496
"1485","10457",2020-03-13,0,40.85,-73.9,70496
"1486","10457",2020-03-14,0,40.85,-73.9,70496
"1487","10457",2020-03-15,0,40.85,-73.9,70496
"1488","10457",2020-03-16,0,40.85,-73.9,70496
"1489","10457",2020-03-17,0,40.85,-73.9,70496
"1490","10457",2020-03-05,0,40.85,-73.9,70496
"1491","10457",2020-03-06,1,40.85,-73.9,70496
"1492","10457",2020-03-07,0,40.85,-73.9,70496
"1493","10457",2020-03-08,0,40.85,-73.9,70496
"1494","10457",2020-03-09,0,40.85,-73.9,70496
"1495","10457",2020-03-10,0,40.85,-73.9,70496
"1496","10457",2020-03-19,1,40.85,-73.9,70496
"1497","10457",2020-03-18,0,40.85,-73.9,70496
"1498","10458",2020-02-22,0,40.86,-73.89,79492
"1499","10458",2020-02-23,0,40.86,-73.89,79492
"1500","10458",2020-02-21,0,40.86,-73.89,79492
"1501","10458",2020-02-26,1,40.86,-73.89,79492
"1502","10458",2020-02-27,0,40.86,-73.89,79492
"1503","10458",2020-02-24,0,40.86,-73.89,79492
"1504","10458",2020-02-25,0,40.86,-73.89,79492
"1505","10458",2020-02-15,0,40.86,-73.89,79492
"1506","10458",2020-02-16,1,40.86,-73.89,79492
"1507","10458",2020-02-17,0,40.86,-73.89,79492
"1508","10458",2020-02-18,1,40.86,-73.89,79492
"1509","10458",2020-02-19,0,40.86,-73.89,79492
"1510","10458",2020-02-20,0,40.86,-73.89,79492
"1511","10458",2020-03-06,0,40.86,-73.89,79492
"1512","10458",2020-03-07,0,40.86,-73.89,79492
"1513","10458",2020-03-08,0,40.86,-73.89,79492
"1514","10458",2020-03-09,0,40.86,-73.89,79492
"1515","10458",2020-03-10,0,40.86,-73.89,79492
"1516","10458",2020-03-11,0,40.86,-73.89,79492
"1517","10458",2020-02-28,0,40.86,-73.89,79492
"1518","10458",2020-02-29,0,40.86,-73.89,79492
"1519","10458",2020-03-01,0,40.86,-73.89,79492
"1520","10458",2020-03-02,0,40.86,-73.89,79492
"1521","10458",2020-03-03,0,40.86,-73.89,79492
"1522","10458",2020-03-04,0,40.86,-73.89,79492
"1523","10458",2020-03-05,0,40.86,-73.89,79492
"1524","10458",2020-03-19,0,40.86,-73.89,79492
"1525","10458",2020-03-15,0,40.86,-73.89,79492
"1526","10458",2020-03-12,1,40.86,-73.89,79492
"1527","10458",2020-03-13,0,40.86,-73.89,79492
"1528","10458",2020-03-14,0,40.86,-73.89,79492
"1529","10458",2020-03-16,1,40.86,-73.89,79492
"1530","10458",2020-03-17,0,40.86,-73.89,79492
"1531","10458",2020-03-18,0,40.86,-73.89,79492
"1532","10459",2020-02-29,0,40.83,-73.89,47308
"1533","10459",2020-03-04,0,40.83,-73.89,47308
"1534","10459",2020-03-01,0,40.83,-73.89,47308
"1535","10459",2020-03-02,0,40.83,-73.89,47308
"1536","10459",2020-03-03,0,40.83,-73.89,47308
"1537","10459",2020-02-28,0,40.83,-73.89,47308
"1538","10459",2020-02-15,0,40.83,-73.89,47308
"1539","10459",2020-02-16,0,40.83,-73.89,47308
"1540","10459",2020-02-17,0,40.83,-73.89,47308
"1541","10459",2020-02-18,0,40.83,-73.89,47308
"1542","10459",2020-02-19,0,40.83,-73.89,47308
"1543","10459",2020-02-20,0,40.83,-73.89,47308
"1544","10459",2020-02-21,0,40.83,-73.89,47308
"1545","10459",2020-02-22,0,40.83,-73.89,47308
"1546","10459",2020-02-23,0,40.83,-73.89,47308
"1547","10459",2020-02-24,0,40.83,-73.89,47308
"1548","10459",2020-02-25,0,40.83,-73.89,47308
"1549","10459",2020-02-26,0,40.83,-73.89,47308
"1550","10459",2020-02-27,0,40.83,-73.89,47308
"1551","10459",2020-03-12,0,40.83,-73.89,47308
"1552","10459",2020-03-13,0,40.83,-73.89,47308
"1553","10459",2020-03-14,0,40.83,-73.89,47308
"1554","10459",2020-03-15,1,40.83,-73.89,47308
"1555","10459",2020-03-16,1,40.83,-73.89,47308
"1556","10459",2020-03-17,0,40.83,-73.89,47308
"1557","10459",2020-03-05,0,40.83,-73.89,47308
"1558","10459",2020-03-06,0,40.83,-73.89,47308
"1559","10459",2020-03-07,0,40.83,-73.89,47308
"1560","10459",2020-03-08,0,40.83,-73.89,47308
"1561","10459",2020-03-09,0,40.83,-73.89,47308
"1562","10459",2020-03-10,1,40.83,-73.89,47308
"1563","10459",2020-03-11,0,40.83,-73.89,47308
"1564","10459",2020-03-18,0,40.83,-73.89,47308
"1565","10459",2020-03-19,0,40.83,-73.89,47308
"1566","10460",2020-03-05,0,40.84,-73.88,57311
"1567","10460",2020-03-06,0,40.84,-73.88,57311
"1568","10460",2020-03-09,0,40.84,-73.88,57311
"1569","10460",2020-03-10,0,40.84,-73.88,57311
"1570","10460",2020-03-07,0,40.84,-73.88,57311
"1571","10460",2020-03-08,0,40.84,-73.88,57311
"1572","10460",2020-02-15,1,40.84,-73.88,57311
"1573","10460",2020-02-16,0,40.84,-73.88,57311
"1574","10460",2020-02-17,0,40.84,-73.88,57311
"1575","10460",2020-02-18,0,40.84,-73.88,57311
"1576","10460",2020-02-19,1,40.84,-73.88,57311
"1577","10460",2020-02-20,0,40.84,-73.88,57311
"1578","10460",2020-02-21,0,40.84,-73.88,57311
"1579","10460",2020-02-22,0,40.84,-73.88,57311
"1580","10460",2020-02-23,1,40.84,-73.88,57311
"1581","10460",2020-02-24,0,40.84,-73.88,57311
"1582","10460",2020-02-25,0,40.84,-73.88,57311
"1583","10460",2020-02-26,0,40.84,-73.88,57311
"1584","10460",2020-02-27,0,40.84,-73.88,57311
"1585","10460",2020-02-28,0,40.84,-73.88,57311
"1586","10460",2020-02-29,0,40.84,-73.88,57311
"1587","10460",2020-03-01,0,40.84,-73.88,57311
"1588","10460",2020-03-02,0,40.84,-73.88,57311
"1589","10460",2020-03-03,0,40.84,-73.88,57311
"1590","10460",2020-03-04,0,40.84,-73.88,57311
"1591","10460",2020-03-17,0,40.84,-73.88,57311
"1592","10460",2020-03-18,0,40.84,-73.88,57311
"1593","10460",2020-03-19,0,40.84,-73.88,57311
"1594","10460",2020-03-11,0,40.84,-73.88,57311
"1595","10460",2020-03-12,0,40.84,-73.88,57311
"1596","10460",2020-03-13,0,40.84,-73.88,57311
"1597","10460",2020-03-14,0,40.84,-73.88,57311
"1598","10460",2020-03-15,0,40.84,-73.88,57311
"1599","10460",2020-03-16,0,40.84,-73.88,57311
"1600","10461",2020-03-16,0,40.84,-73.84,50502
"1601","10461",2020-03-17,0,40.84,-73.84,50502
"1602","10461",2020-03-14,0,40.84,-73.84,50502
"1603","10461",2020-03-15,0,40.84,-73.84,50502
"1604","10461",2020-03-11,0,40.84,-73.84,50502
"1605","10461",2020-03-12,0,40.84,-73.84,50502
"1606","10461",2020-03-13,0,40.84,-73.84,50502
"1607","10461",2020-02-15,0,40.84,-73.84,50502
"1608","10461",2020-02-16,0,40.84,-73.84,50502
"1609","10461",2020-02-17,1,40.84,-73.84,50502
"1610","10461",2020-02-18,0,40.84,-73.84,50502
"1611","10461",2020-02-19,0,40.84,-73.84,50502
"1612","10461",2020-02-20,0,40.84,-73.84,50502
"1613","10461",2020-02-21,0,40.84,-73.84,50502
"1614","10461",2020-02-22,0,40.84,-73.84,50502
"1615","10461",2020-02-23,0,40.84,-73.84,50502
